response_id,age,gender,years_at_company,job_role,monthly_income,performance_rating,promotions_count,overtime,distance_from_home,education_level,marital_status,dependents_count,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,exit_status,wlf2,js2
2076,36,1,2,3,5522.0,0,0,0,92,1,2,3.0,1,1,58.0,0,0,0,2,3,0,2,1
20488,18,0,6,1,5233.0,0,0,0,57,1,0,0.0,1,0,64.0,0,0,0,2,0,1,2,1
60491,35,0,6,4,7999.0,0,0,0,98,3,2,1.0,0,0,53.0,0,0,0,1,2,0,2,1
45099,39,1,9,4,7812.0,1,1,0,37,1,1,1.0,0,1,50.0,0,0,1,0,2,0,0,2
4714,48,0,39,4,8737.0,1,2,1,34,3,1,1.0,1,1,58.0,0,0,0,1,0,1,1,0
63803,44,0,10,0,4394.0,0,1,1,41,1,2,0.0,2,1,45.0,0,0,0,2,2,0,1,0
21316,26,1,6,2,6939.0,0,0,0,10,0,2,0.0,2,2,82.0,0,0,0,1,0,1,2,1
52110,56,0,31,1,8254.0,2,0,1,38,1,1,0.0,0,1,66.0,0,0,1,3,0,0,1,1
4563,48,1,22,1,9396.0,0,0,1,83,0,0,2.0,0,1,32.0,0,0,0,3,2,1,0,1
35452,26,0,11,4,9484.0,1,1,1,94,2,1,1.0,2,1,27.0,1,0,1,3,2,1,2,2
39014,20,1,6,4,9827.0,1,1,0,51,3,2,2.0,1,0,19.0,0,0,1,2,2,1,0,1
5635,54,0,38,0,5083.0,0,3,0,80,2,2,2.0,1,0,41.0,0,0,0,2,0,0,1,0
26226,34,1,9,2,7623.0,0,2,0,52,0,0,0.0,1,1,55.0,1,0,0,1,2,1,1,1
63140,43,1,35,4,7780.0,1,0,0,53,2,2,2.0,2,2,99.0,0,0,1,1,1,1,0,2
66716,39,1,8,2,7715.0,0,2,0,14,3,2,0.0,1,1,76.0,1,0,0,2,0,1,1,0
8140,24,0,16,3,5634.0,0,2,1,12,1,1,0.0,0,2,55.0,0,0,1,1,3,0,2,2
32838,57,0,25,2,8017.0,2,1,1,27,2,0,0.0,1,2,62.0,0,0,0,0,1,1,1,0
55121,50,0,9,2,9713.0,1,1,1,83,1,1,3.0,1,1,63.0,1,0,0,2,1,1,1,1
26236,58,1,7,3,5514.0,0,0,1,22,2,2,1.0,1,1,76.0,0,0,0,2,1,0,2,1
4004,55,0,38,1,11419.0,0,1,0,99,2,1,1.0,1,1,97.0,1,0,0,2,2,1,2,2
31315,57,1,30,0,4299.0,0,0,0,28,3,0,0.0,0,2,35.0,0,0,1,2,0,0,1,0
53832,38,1,18,0,3561.0,0,0,0,9,1,2,0.0,2,1,60.0,0,0,0,2,0,0,1,2
56421,23,0,1,2,7260.0,0,1,1,3,3,0,2.0,0,1,55.0,0,0,0,3,1,0,3,1
68527,18,1,3,1,5392.0,0,2,0,72,3,0,0.0,0,0,72.0,0,0,0,2,2,0,1,2
4669,21,0,12,4,9355.0,2,0,0,44,1,2,0.0,1,2,33.0,0,0,0,2,1,0,0,2
38277,42,0,4,2,6428.0,0,0,1,79,0,2,1.0,1,1,20.0,0,0,0,2,0,0,2,2
5512,49,1,14,3,5508.0,0,0,0,2,1,2,3.0,1,0,20.0,0,0,0,1,2,0,0,1
30113,52,1,42,4,7120.0,0,0,0,76,0,2,0.0,0,1,57.0,1,0,0,1,1,1,1,1
23303,49,1,37,4,9924.0,2,0,1,43,0,0,2.0,2,0,88.0,0,0,0,2,2,0,2,0
54867,23,1,15,0,3970.0,2,0,1,91,1,0,1.0,1,0,18.0,0,0,0,2,2,0,3,1
28032,37,0,27,2,8153.0,3,3,0,62,0,2,1.0,0,0,71.0,0,0,0,2,0,0,0,1
66438,58,1,29,3,5685.0,0,2,1,47,0,2,3.0,0,1,101.0,0,0,0,2,1,0,2,0
16415,22,0,1,2,9394.0,0,0,0,43,0,1,1.0,0,1,41.0,0,0,1,0,3,0,2,0
43616,36,0,11,3,5169.0,0,2,1,29,0,2,1.0,0,1,43.0,0,0,0,1,2,0,1,0
27340,19,1,9,1,8229.0,1,2,0,44,4,1,0.0,0,1,87.0,0,0,0,2,1,0,2,1
32567,27,1,2,4,9178.0,0,0,0,70,3,2,2.0,0,0,68.0,0,0,0,2,2,0,2,1
18246,54,1,2,4,7147.0,0,0,0,43,0,1,4.0,0,1,72.0,0,0,0,3,1,1,1,0
68289,43,1,21,2,8527.0,0,0,0,52,0,0,4.0,1,2,22.0,1,0,0,0,0,1,1,0
36300,48,1,26,4,10008.0,2,0,0,42,1,0,1.0,0,2,50.0,0,0,0,2,1,1,1,1
63154,44,0,27,1,8937.0,0,0,0,83,3,2,0.0,2,1,53.0,0,0,0,2,2,1,2,1
24417,49,0,2,1,3284.0,0,0,0,70,1,1,0.0,1,2,41.0,0,0,0,1,2,1,1,1
52313,35,1,15,4,8667.0,3,0,0,73,2,2,3.0,2,1,49.0,0,0,0,2,1,1,0,2
66518,33,0,1,2,8799.0,1,0,0,36,3,1,1.0,1,2,60.0,1,0,0,2,2,1,2,1
32317,48,1,15,4,7185.0,0,0,1,29,2,1,1.0,0,2,85.0,0,0,0,3,1,0,1,1
6912,35,0,21,0,5360.0,3,3,0,6,2,1,1.0,2,2,59.0,0,0,1,2,1,1,0,1
13826,45,1,13,4,10471.0,2,0,0,40,1,2,2.0,0,2,23.0,0,0,1,2,2,0,2,1
72281,59,0,9,3,5936.0,2,0,0,59,0,2,4.0,1,1,18.0,0,0,1,0,2,0,2,3
14914,34,0,12,0,3702.0,0,2,1,6,2,0,4.0,2,1,68.0,0,0,0,1,0,1,1,1
37359,33,1,20,2,8190.0,0,1,1,40,0,2,1.0,0,1,64.0,0,0,0,3,1,0,2,1
3958,24,1,11,0,4345.0,0,1,0,46,4,1,4.0,0,1,77.0,0,0,0,0,2,1,3,2
73928,32,1,4,4,9805.0,0,1,0,49,0,1,1.0,1,0,22.0,0,0,1,1,1,1,3,2
70065,38,0,10,4,9495.0,2,1,0,65,1,1,1.0,0,2,28.0,0,0,1,3,0,0,1,1
40945,31,1,20,4,7975.0,0,0,0,65,0,2,0.0,1,2,65.0,0,1,0,3,1,0,3,3
8498,48,1,3,2,7235.0,1,0,0,38,3,1,4.0,1,2,19.0,0,0,0,1,2,0,2,2
25429,52,1,9,4,8570.0,0,0,0,27,1,1,1.0,1,2,62.0,1,0,0,3,0,1,1,1
71913,38,1,13,2,7360.0,0,2,1,31,3,1,1.0,0,1,26.0,0,0,0,2,1,1,1,1
4437,20,1,4,3,5459.0,3,2,0,75,1,2,0.0,1,1,33.0,0,0,0,2,2,0,1,2
13090,54,0,34,0,4838.0,0,3,1,4,2,1,0.0,1,1,54.0,0,0,1,3,1,1,1,1
67805,36,1,27,0,4418.0,0,0,1,31,3,1,4.0,1,1,45.0,0,0,0,2,0,1,3,1
46919,34,0,18,3,5752.0,0,1,0,25,1,1,1.0,1,2,78.0,0,0,0,2,2,1,2,1
22743,44,0,17,2,7374.0,0,1,0,14,1,2,3.0,1,1,65.0,0,0,0,2,1,1,0,2
9212,41,1,15,2,8488.0,3,1,0,18,2,2,2.0,0,1,74.0,0,0,0,2,3,1,2,1
62737,33,1,6,2,6956.0,0,2,0,23,0,2,0.0,0,1,18.0,1,0,0,2,1,0,2,1
67209,45,0,29,0,5141.0,0,2,0,14,0,0,2.0,1,1,99.0,1,0,0,0,2,1,2,1
28969,37,1,7,3,6203.0,1,2,1,16,1,1,2.0,1,1,43.0,0,0,0,2,1,1,1,1
55461,46,0,3,4,9368.0,1,2,0,28,0,1,3.0,1,1,42.0,0,0,0,2,0,0,2,1
62103,42,1,31,1,10310.0,1,0,0,2,0,1,3.0,0,1,72.0,1,0,0,2,1,0,2,2
3951,19,0,2,0,5025.0,0,0,0,68,2,2,5.0,2,0,35.0,0,0,0,2,3,0,0,0
68781,41,0,23,0,3574.0,2,0,0,78,1,1,0.0,1,2,77.0,1,0,1,1,2,1,1,0
56073,19,0,4,2,8795.0,1,2,0,90,2,1,3.0,2,1,31.0,0,0,0,2,1,1,1,1
71093,28,1,20,2,8641.0,0,0,0,85,1,2,5.0,0,1,30.0,0,0,1,2,2,1,1,2
18660,27,1,3,0,5299.0,2,1,1,94,2,2,1.0,2,1,44.0,0,0,0,1,1,0,2,1
1883,25,1,5,4,10571.0,1,0,0,27,2,1,3.0,1,1,53.0,0,1,0,1,1,1,0,3
62322,45,1,11,2,8447.0,3,0,1,38,4,1,0.0,1,2,19.0,0,0,0,2,2,1,0,0
24748,24,0,10,4,9403.0,0,0,0,87,0,0,3.0,2,1,83.0,0,0,0,3,1,1,2,1
14229,34,1,20,1,10023.0,1,1,0,71,1,2,0.0,0,2,70.0,0,0,1,0,0,1,1,1
31102,42,0,11,2,7551.0,2,0,0,52,1,1,0.0,1,2,39.0,0,0,0,3,2,1,2,1
10813,53,1,3,2,8338.0,0,0,0,15,1,1,1.0,0,1,33.0,0,0,0,2,2,1,0,1
7999,32,0,19,2,6224.0,0,0,0,39,1,2,1.0,0,0,44.0,0,1,0,2,0,0,1,1
32147,45,1,24,0,4898.0,0,0,0,38,1,2,3.0,1,2,101.0,0,0,0,2,0,0,1,1
67944,39,0,5,2,7925.0,0,0,0,45,1,2,2.0,2,1,83.0,0,0,1,1,0,0,2,1
13241,31,1,8,3,6050.0,0,2,0,96,0,1,0.0,1,1,65.0,0,0,0,1,0,1,0,2
5710,33,0,8,1,9686.0,2,3,0,51,3,1,0.0,2,1,34.0,0,0,1,2,0,1,3,0
62254,48,0,15,2,7701.0,0,1,1,53,1,1,2.0,2,1,40.0,0,0,0,3,1,0,1,1
17622,25,1,3,4,10279.0,0,0,0,62,2,0,1.0,0,1,17.0,0,0,0,2,1,0,2,1
17927,41,1,33,0,5349.0,0,1,0,72,2,1,5.0,2,1,100.0,0,0,0,2,1,1,2,2
37110,31,0,19,2,7982.0,0,0,0,23,1,2,3.0,1,1,21.0,1,0,0,2,3,1,1,3
46998,32,0,18,1,6742.0,0,0,1,58,2,0,0.0,0,2,79.0,0,0,0,2,3,0,1,1
7227,40,0,16,4,7914.0,2,0,1,63,2,1,0.0,1,1,70.0,0,0,0,3,0,1,1,0
54213,27,0,15,4,8662.0,2,3,1,49,3,0,0.0,1,1,33.0,0,0,0,2,1,0,1,3
59883,25,1,12,3,5899.0,0,0,0,74,2,1,4.0,1,0,36.0,0,0,0,1,1,1,2,1
59924,25,1,5,1,7372.0,0,0,0,59,0,0,2.0,1,0,59.0,0,0,0,1,0,1,1,1
29112,24,0,13,4,10216.0,0,2,0,83,0,1,1.0,2,1,91.0,0,1,0,2,1,1,3,1
31778,22,0,14,2,7464.0,1,0,1,64,0,2,1.0,0,1,81.0,0,0,0,3,1,0,1,1
33778,39,1,10,0,4251.0,3,1,0,87,1,1,3.0,0,2,60.0,1,1,0,2,1,1,0,2
9391,35,1,10,4,12509.0,0,0,0,7,1,2,0.0,1,1,48.0,1,0,0,0,0,1,1,1
1684,51,0,13,0,4871.0,0,0,0,4,0,1,0.0,1,2,67.0,0,0,0,3,1,1,1,1
14574,49,1,32,1,10091.0,2,0,0,81,3,1,4.0,0,1,86.0,0,0,0,2,0,1,1,1
64987,52,1,36,2,6442.0,1,0,0,30,1,1,3.0,0,2,64.0,1,0,1,2,1,1,1,1
29922,43,1,13,2,7886.0,0,0,1,38,0,2,2.0,1,1,63.0,0,0,0,3,1,0,0,0
69388,39,1,1,4,9567.0,0,0,0,52,0,2,2.0,0,0,79.0,0,0,0,2,1,0,1,3
56674,42,0,31,3,5791.0,0,0,0,19,2,1,4.0,0,2,87.0,0,0,0,2,0,0,2,3
55448,29,0,15,2,9474.0,1,2,0,99,3,2,1.0,0,2,55.0,0,0,0,3,1,0,1,0
10018,58,0,18,4,6025.0,1,0,1,43,1,1,1.0,2,1,96.0,0,0,0,2,2,1,2,0
18768,32,0,5,0,3810.0,0,2,0,33,1,2,3.0,0,2,17.0,0,0,0,1,1,0,0,1
29122,44,0,2,2,9637.0,1,4,1,66,2,2,1.0,1,1,65.0,1,0,0,0,1,0,1,3
31223,57,1,23,2,6964.0,0,0,0,65,1,1,0.0,1,0,32.0,0,0,1,2,1,1,2,1
66487,58,1,8,1,11062.0,2,2,0,53,2,1,1.0,1,1,10.0,0,0,0,2,0,1,0,2
29269,21,1,3,4,10642.0,3,0,0,70,2,2,3.0,1,2,34.0,1,0,0,2,2,0,1,0
45444,31,0,7,2,7915.0,0,0,0,11,1,2,3.0,1,1,52.0,0,0,0,3,1,0,2,1
39616,42,1,5,2,7785.0,2,0,0,32,1,1,1.0,0,1,51.0,0,1,0,2,2,1,1,1
42159,32,1,16,0,4362.0,2,0,1,49,0,1,1.0,1,0,30.0,0,0,0,2,1,1,1,3
18651,23,0,12,2,9491.0,1,0,0,1,3,1,5.0,1,0,71.0,1,0,0,2,3,1,1,0
56781,28,1,8,4,9867.0,2,0,0,4,1,1,2.0,1,0,76.0,0,0,1,2,1,1,2,1
63800,46,1,16,2,7532.0,1,2,1,3,1,2,0.0,0,0,34.0,0,0,0,3,1,0,0,1
59283,53,0,14,3,5839.0,0,0,0,6,4,1,0.0,1,1,42.0,0,0,1,2,1,1,2,0
28353,19,1,1,2,7762.0,0,0,1,45,3,1,2.0,2,1,62.0,0,0,0,2,0,1,1,1
55335,57,0,24,0,4930.0,1,1,0,77,1,1,1.0,1,1,43.0,0,0,0,2,1,1,1,1
38817,44,0,8,2,6506.0,2,0,1,83,2,1,0.0,0,2,12.0,0,0,0,1,2,0,0,1
9286,32,0,11,1,7427.0,1,1,0,10,0,2,3.0,1,2,56.0,0,0,0,0,0,0,2,2
34119,42,1,10,3,6886.0,0,1,0,23,0,2,5.0,1,1,58.0,0,0,0,2,2,1,1,0
50858,30,0,2,0,4497.0,2,0,1,69,3,1,0.0,1,1,42.0,0,0,0,1,2,0,2,1
61114,40,1,21,1,8335.0,0,1,1,93,2,2,1.0,2,2,37.0,0,0,0,1,1,0,2,1
48418,53,1,26,2,7164.0,2,0,0,62,1,0,3.0,1,0,40.0,0,0,0,1,1,1,1,1
3475,30,1,14,3,5634.0,3,2,1,66,0,1,0.0,1,1,56.0,0,0,0,3,3,0,2,2
35081,37,1,5,0,5545.0,0,0,1,26,4,2,3.0,2,2,11.0,1,0,0,1,2,1,2,1
32551,23,0,1,4,7969.0,0,0,0,40,2,1,4.0,0,0,22.0,0,0,0,2,2,1,1,1
34843,26,0,2,2,7721.0,0,0,0,31,1,1,2.0,2,1,8.0,1,0,0,2,0,1,0,2
21718,50,0,32,2,9138.0,0,1,0,69,0,1,1.0,1,1,47.0,0,0,0,3,0,1,3,1
39494,41,1,8,2,8348.0,0,1,1,16,3,0,3.0,1,1,85.0,0,0,1,3,2,0,3,1
58011,27,1,2,0,4086.0,0,1,0,50,3,2,0.0,2,0,75.0,0,0,1,2,2,0,1,0
72367,37,1,26,0,4814.0,0,2,0,76,0,2,6.0,0,2,29.0,0,0,1,2,1,0,1,2
35817,59,0,22,0,4299.0,0,2,1,24,1,2,1.0,1,0,23.0,0,0,0,1,2,0,2,2
46357,38,1,3,4,11035.0,2,1,0,83,2,1,2.0,0,1,68.0,0,0,1,2,1,0,0,1
40303,36,0,13,2,9026.0,0,0,0,44,2,1,0.0,0,1,49.0,0,0,0,2,0,0,2,1
39474,36,1,6,2,8883.0,0,0,0,44,0,2,2.0,2,2,21.0,0,0,0,2,1,0,2,0
62040,49,1,30,1,8393.0,1,2,1,89,0,2,0.0,0,2,83.0,0,0,0,1,2,0,1,1
63159,56,1,38,4,9054.0,1,1,1,31,1,2,2.0,0,2,90.0,0,0,0,1,1,0,2,0
50267,50,0,28,4,11353.0,1,1,0,79,0,0,0.0,0,1,73.0,1,0,1,2,2,1,1,0
19714,33,0,11,4,9082.0,0,2,1,47,3,1,3.0,1,0,41.0,0,0,1,2,0,1,1,1
60918,59,1,24,0,5269.0,3,0,0,61,3,2,3.0,1,1,88.0,1,0,0,2,1,1,1,1
31775,52,0,24,4,11660.0,0,1,0,96,1,1,4.0,1,1,37.0,0,0,0,2,0,1,1,1
57720,44,0,6,4,6511.0,1,0,0,10,1,2,0.0,1,0,30.0,0,1,0,2,0,0,2,0
9579,54,0,33,3,6377.0,0,0,0,87,3,2,1.0,2,1,95.0,0,0,0,3,0,0,2,1
4248,34,0,25,4,11340.0,1,2,1,77,0,2,1.0,0,2,58.0,0,0,1,1,1,0,1,1
5102,40,0,16,0,4676.0,1,2,0,85,2,2,2.0,1,2,93.0,0,0,1,1,2,0,1,3
65072,40,1,5,4,8297.0,0,1,1,83,4,2,1.0,0,1,59.0,0,0,0,3,1,0,2,2
54897,28,0,13,4,7304.0,1,3,1,8,3,1,0.0,1,1,23.0,0,0,0,2,2,1,2,0
55217,59,0,31,2,8096.0,2,2,0,50,3,1,2.0,0,1,34.0,0,0,0,2,2,0,2,0
20349,53,0,9,3,5674.0,0,2,1,44,1,1,5.0,2,1,68.0,0,0,0,1,1,1,0,1
47618,44,1,7,3,6433.0,0,0,1,82,2,0,1.0,1,1,23.0,0,0,1,2,2,1,1,1
56553,50,1,28,4,8559.0,0,3,0,38,3,1,0.0,1,2,57.0,0,0,1,2,0,1,2,0
17037,47,1,25,2,8944.0,0,0,0,61,0,1,1.0,0,1,103.0,0,0,0,2,1,0,2,2
22691,51,0,13,1,9351.0,0,1,1,56,1,0,1.0,0,1,73.0,0,0,0,2,2,0,1,0
33533,39,1,7,4,7832.0,2,2,0,73,2,1,0.0,0,2,62.0,0,0,0,2,0,0,1,0
63584,49,0,32,4,7529.0,0,3,1,66,3,2,3.0,0,2,76.0,0,0,1,1,1,0,2,3
27092,57,1,37,1,8611.0,2,1,0,27,2,2,2.0,0,0,80.0,0,0,0,0,1,0,3,1
74442,22,0,7,2,6553.0,0,0,1,84,0,1,1.0,2,1,42.0,0,0,0,2,0,1,2,1
23557,32,0,2,3,4841.0,2,0,0,35,1,2,2.0,1,1,60.0,0,0,0,2,1,0,1,0
68963,52,1,15,3,5933.0,1,2,0,44,0,1,3.0,1,1,70.0,0,0,0,0,0,1,3,1
64836,28,0,14,2,7419.0,2,2,0,31,1,1,5.0,2,1,40.0,0,0,0,1,2,0,2,3
5874,51,0,18,4,9153.0,0,0,0,91,1,1,4.0,0,1,65.0,0,0,0,2,1,0,3,1
28355,33,0,9,3,5962.0,3,0,0,72,1,2,1.0,1,2,54.0,0,0,0,1,1,0,2,1
9949,29,1,15,2,7607.0,0,0,0,29,3,0,4.0,2,1,71.0,1,0,0,0,2,1,1,2
9915,50,0,33,4,7703.0,2,0,0,12,1,1,2.0,1,0,72.0,0,1,0,1,0,1,3,3
67802,57,1,41,3,5721.0,1,4,0,8,2,1,0.0,1,0,114.0,1,0,1,2,2,1,1,1
73764,22,0,4,4,6721.0,0,1,1,71,1,1,2.0,1,2,49.0,0,0,0,3,2,0,3,3
49368,38,1,13,4,7849.0,0,0,1,39,0,0,3.0,2,1,92.0,0,0,0,3,2,1,1,1
31006,51,0,4,0,4315.0,0,0,0,75,2,0,4.0,1,0,65.0,0,0,0,2,1,1,0,2
8840,58,1,49,2,8681.0,0,0,0,94,1,2,3.0,0,1,96.0,1,0,0,2,2,1,0,1
46096,52,0,18,2,7919.0,2,1,0,24,0,1,1.0,2,2,88.0,0,0,0,3,1,1,2,1
72952,35,0,7,0,4042.0,3,0,1,16,2,0,1.0,0,1,58.0,0,0,0,2,2,0,0,2
29909,22,0,7,0,3942.0,0,0,0,91,3,1,1.0,1,2,45.0,0,0,0,3,1,0,3,3
56507,51,1,24,2,8672.0,0,2,0,36,2,1,1.0,1,2,75.0,0,0,0,2,2,1,0,2
69248,26,1,12,4,7559.0,2,2,1,23,0,2,1.0,0,1,13.0,0,0,0,2,0,0,1,0
51234,57,1,29,1,9210.0,0,2,1,69,1,1,1.0,2,1,53.0,0,0,0,2,0,1,0,3
28246,40,0,11,4,7072.0,3,1,0,29,1,0,0.0,2,1,27.0,1,0,0,2,1,1,1,1
53986,23,1,4,4,8834.0,0,2,0,61,3,2,0.0,0,0,48.0,0,0,0,1,1,0,2,1
60184,18,1,2,4,8199.0,2,0,0,39,1,0,1.0,1,1,26.0,0,0,0,3,3,0,1,1
60850,45,1,23,1,6306.0,0,1,0,37,2,2,5.0,1,1,82.0,0,0,0,3,1,0,1,0
34497,39,0,25,0,5301.0,2,2,0,41,3,1,1.0,0,1,29.0,0,0,0,3,1,0,2,2
16550,53,1,28,0,4821.0,0,0,0,53,1,0,0.0,0,2,96.0,0,0,0,2,1,0,3,1
53594,38,0,12,0,3900.0,2,2,0,57,1,1,0.0,1,2,63.0,0,0,0,2,2,0,1,1
37735,35,1,9,2,7324.0,3,1,0,36,3,1,2.0,0,2,29.0,0,0,0,3,1,1,1,2
12974,33,1,23,1,10207.0,0,0,0,36,1,2,5.0,0,0,35.0,0,0,0,2,2,1,2,1
4128,30,1,6,4,7855.0,0,0,0,1,4,2,1.0,1,1,78.0,1,0,0,1,0,1,2,2
28856,45,1,13,0,3139.0,0,0,0,27,1,2,1.0,2,2,37.0,0,0,1,3,2,1,0,0
62003,39,0,25,0,4745.0,0,1,1,10,1,2,4.0,1,1,47.0,1,0,0,1,0,1,2,1
18806,47,0,6,0,4596.0,1,1,1,51,0,2,5.0,1,1,84.0,0,0,0,0,0,0,0,1
15657,49,1,27,3,6062.0,0,1,1,86,0,2,3.0,0,0,83.0,0,0,0,2,2,0,1,1
55918,43,1,11,1,10078.0,0,0,0,54,1,1,0.0,1,1,55.0,0,0,0,2,1,1,1,1
60338,54,1,21,3,6442.0,0,2,0,32,4,2,3.0,0,1,74.0,0,0,0,2,1,1,3,2
55364,38,1,23,4,10054.0,0,0,1,55,1,1,1.0,0,2,100.0,0,0,0,3,1,0,0,1
67461,51,0,5,4,7804.0,1,2,1,8,3,1,3.0,0,2,37.0,0,0,0,0,0,1,0,1
5328,53,1,21,4,8409.0,0,1,0,82,3,1,0.0,0,0,52.0,0,0,1,2,2,1,2,0
27245,25,1,9,4,9780.0,3,3,1,85,1,1,0.0,1,0,16.0,0,0,0,1,1,1,1,1
31164,24,0,4,0,5432.0,1,0,0,85,0,2,1.0,1,1,19.0,0,0,0,1,0,0,3,1
28171,26,0,14,2,7760.0,0,0,1,28,0,0,2.0,2,2,83.0,0,0,0,2,0,1,1,0
7155,27,1,19,0,3914.0,3,2,0,24,3,2,6.0,1,0,76.0,0,0,0,0,1,0,0,1
37516,46,0,14,3,6722.0,1,0,0,37,0,1,1.0,0,1,62.0,0,0,0,2,1,0,1,3
31633,44,0,31,3,6151.0,0,0,0,1,4,0,1.0,1,0,76.0,0,0,0,2,2,1,1,1
34329,45,0,11,4,9318.0,0,2,0,69,0,1,2.0,2,1,48.0,0,0,1,0,1,1,0,1
34713,32,1,6,0,4528.0,1,0,1,49,1,2,1.0,0,2,31.0,0,0,0,2,1,0,1,0
22844,25,0,6,0,2556.0,0,3,0,48,3,2,2.0,0,1,13.0,0,0,0,3,2,0,1,0
20830,47,1,29,1,4600.0,2,0,0,99,2,0,3.0,0,1,91.0,0,0,0,3,2,1,1,2
27929,32,0,23,4,6943.0,1,3,0,36,1,2,1.0,0,1,102.0,0,0,1,3,0,0,0,2
66562,43,0,17,0,4744.0,0,1,0,15,3,1,4.0,1,2,79.0,0,0,0,3,1,1,0,0
27761,19,0,11,1,7908.0,2,0,0,50,0,2,2.0,1,2,40.0,0,0,0,1,0,0,2,1
48017,50,0,38,4,9783.0,0,0,1,21,1,2,3.0,0,2,116.0,0,0,0,1,1,0,1,1
42732,42,1,7,2,8798.0,0,0,0,50,0,0,0.0,1,1,54.0,0,0,1,1,1,1,0,2
61103,43,0,18,3,5818.0,0,2,0,31,2,1,0.0,2,1,67.0,1,0,0,1,2,1,2,2
9449,24,0,9,1,8417.0,1,0,0,67,2,1,4.0,2,2,53.0,0,0,1,2,0,1,1,1
3486,53,1,6,4,10038.0,1,1,0,24,3,2,1.0,0,0,78.0,0,0,1,2,0,0,2,1
70411,21,0,5,0,4140.0,0,2,0,25,2,1,1.0,1,0,34.0,0,0,1,1,0,0,2,1
27225,18,1,3,4,7772.0,0,0,0,16,0,2,2.0,1,1,52.0,0,0,1,1,2,0,1,1
59622,34,1,18,1,6098.0,0,2,0,35,1,1,0.0,1,1,20.0,0,0,0,2,1,1,1,2
404,18,1,10,1,6848.0,2,0,0,94,3,2,1.0,0,1,36.0,0,0,1,2,0,0,1,0
35220,34,1,11,1,6705.0,0,2,1,97,1,0,4.0,0,2,71.0,0,0,1,2,2,0,0,1
7167,37,0,17,3,6333.0,0,2,0,91,3,2,0.0,0,1,37.0,0,1,0,2,0,1,1,1
42376,19,1,9,0,4234.0,0,2,0,37,4,1,0.0,0,2,86.0,0,0,0,3,0,1,1,1
73313,32,1,2,0,4816.0,1,0,1,65,2,1,1.0,2,2,70.0,0,1,1,2,0,0,3,1
40570,31,0,3,4,9828.0,0,0,1,96,4,1,0.0,1,1,40.0,0,0,1,0,3,1,1,2
70163,40,1,20,2,8002.0,0,0,0,16,2,1,3.0,0,2,47.0,0,0,0,1,0,0,1,1
1348,42,1,6,0,3929.0,1,1,0,3,4,1,3.0,0,1,74.0,0,0,1,1,2,1,1,0
42002,28,0,12,1,5643.0,0,1,0,43,0,1,2.0,1,1,31.0,0,0,1,2,0,1,1,0
8404,26,1,15,2,8301.0,0,0,0,82,1,1,0.0,0,1,91.0,0,0,0,2,0,0,2,1
50546,18,0,9,2,8062.0,0,0,0,97,3,0,1.0,1,1,43.0,1,0,0,1,1,0,2,1
60014,43,1,27,0,4289.0,0,0,0,46,1,1,1.0,1,0,90.0,0,0,0,2,1,1,1,1
39389,58,1,48,0,6532.0,0,1,0,23,1,1,4.0,0,1,106.0,0,0,0,2,1,1,0,1
58946,30,1,11,0,4857.0,0,0,0,87,1,1,1.0,1,2,90.0,1,0,0,2,2,1,2,3
50590,25,0,17,3,5885.0,0,0,1,38,1,2,3.0,2,2,62.0,1,0,0,2,2,1,1,2
18973,38,0,18,1,11529.0,2,3,0,89,1,1,0.0,1,2,86.0,0,0,0,3,1,0,2,0
73502,43,1,8,0,3721.0,0,2,0,50,1,1,1.0,0,0,31.0,1,0,0,3,1,1,1,2
51256,50,0,11,2,9069.0,0,0,0,5,3,2,2.0,1,1,67.0,1,0,0,1,2,1,1,1
11962,22,0,12,0,3942.0,0,0,1,6,3,1,4.0,0,1,39.0,1,0,0,2,2,1,1,2
50986,23,1,3,4,8927.0,2,0,0,56,2,0,0.0,1,0,68.0,0,0,0,2,3,1,2,3
1177,22,1,14,4,9570.0,0,1,0,95,3,2,3.0,0,0,53.0,0,0,1,2,0,0,2,2
54078,59,1,32,0,4053.0,0,1,0,25,0,0,4.0,0,1,100.0,0,0,0,2,0,1,2,2
32786,31,0,6,3,6148.0,2,2,0,20,3,1,4.0,0,1,15.0,0,0,0,2,1,1,1,1
40283,36,1,17,2,6757.0,0,0,0,70,2,0,0.0,0,2,81.0,1,0,0,3,1,1,1,0
11885,40,1,17,2,8452.0,1,1,1,66,1,0,6.0,0,2,86.0,1,0,0,2,1,1,1,1
13577,31,1,20,2,7910.0,2,1,0,8,1,2,0.0,0,1,38.0,0,0,0,0,0,0,1,0
48446,54,0,9,4,8379.0,3,2,0,95,0,2,4.0,2,1,69.0,0,0,0,2,2,0,3,0
67061,45,1,1,1,8829.0,2,0,1,51,2,1,0.0,0,2,34.0,1,0,0,2,1,1,1,1
33791,48,0,24,3,5844.0,2,1,0,12,2,1,0.0,1,1,94.0,0,0,1,2,1,1,1,0
16363,36,0,24,1,9877.0,2,1,0,71,0,1,6.0,1,1,52.0,1,0,0,1,1,1,2,1
40943,33,1,25,3,5828.0,0,1,0,74,1,1,4.0,1,1,97.0,1,0,1,2,0,1,0,2
