response_id,Predictions
32766,Stayed
56477,Left
65001,Left
39054,Left
49025,Left
32708,Left
9761,Stayed
24529,Left
32919,Stayed
21697,Stayed
9208,Left
19355,Left
49135,Stayed
54570,Stayed
16294,Stayed
14113,Left
65524,Stayed
64021,Stayed
37074,Stayed
46281,Left
15231,Stayed
58001,Left
69017,Left
17263,Left
12352,Stayed
28424,Left
27396,Stayed
58679,Stayed
9196,Left
22315,Stayed
451,Left
68169,Stayed
27523,Stayed
25143,Stayed
8335,Stayed
72469,Stayed
44382,Stayed
54055,Stayed
70087,Stayed
72946,Left
42068,Stayed
63373,Left
23114,Stayed
20628,Stayed
31907,Stayed
8683,Stayed
39677,Left
15518,Stayed
17974,Left
53397,Stayed
25485,Stayed
50202,Stayed
28367,Left
66193,Left
18553,Stayed
28336,Left
25503,Stayed
1865,Left
38176,Left
8237,Stayed
32833,Stayed
50166,Left
24146,Stayed
16571,Stayed
42089,Left
8588,Stayed
6965,Left
54791,Stayed
2684,Left
41918,Left
4640,Stayed
37789,Stayed
38762,Left
50760,Left
15718,Stayed
72420,Left
33517,Stayed
18003,Left
45667,Stayed
40905,Left
58090,Left
40045,Left
26517,Stayed
37918,Stayed
68489,Stayed
54125,Stayed
28994,Stayed
3716,Left
26986,Stayed
32249,Stayed
14876,Stayed
35916,Left
70632,Stayed
21930,Left
29103,Left
66754,Left
57083,Stayed
30447,Left
27353,Left
27853,Stayed
67534,Left
43614,Stayed
41964,Stayed
6457,Stayed
58797,Left
25293,Stayed
41051,Left
56343,Left
68210,Left
68920,Left
9929,Left
45363,Left
72614,Stayed
37185,Stayed
3661,Left
74450,Stayed
7302,Stayed
58264,Left
47399,Left
37111,Left
70966,Stayed
3078,Left
28106,Stayed
48613,Left
61724,Stayed
68346,Stayed
60630,Stayed
52431,Stayed
28241,Stayed
29893,Left
21045,Stayed
8787,Left
10239,Left
51425,Stayed
16420,Stayed
8614,Stayed
69470,Stayed
7556,Stayed
26336,Stayed
73275,Stayed
33191,Stayed
26834,Left
46744,Stayed
56068,Stayed
36262,Stayed
60652,Left
34096,Left
68599,Left
32527,Stayed
60792,Left
27681,Stayed
22402,Left
56946,Stayed
48173,Left
11349,Left
7749,Stayed
35189,Stayed
64466,Left
52125,Stayed
51464,Stayed
64651,Stayed
18597,Left
23821,Stayed
72429,Stayed
38461,Left
50379,Left
59243,Stayed
73262,Stayed
33545,Stayed
7321,Left
5670,Stayed
31371,Left
13371,Stayed
8954,Stayed
23499,Left
34705,Left
3121,Stayed
23240,Stayed
28096,Stayed
51647,Left
20526,Stayed
11539,Left
51403,Stayed
20951,Stayed
56939,Left
24482,Left
33076,Stayed
29276,Stayed
63360,Stayed
67849,Left
29995,Left
43915,Stayed
6574,Left
16172,Stayed
9759,Stayed
2792,Left
8310,Left
29167,Stayed
5,Left
7859,Stayed
42374,Stayed
73360,Stayed
57842,Stayed
39373,Left
47301,Stayed
36733,Left
53304,Stayed
38772,Left
55852,Stayed
67401,Stayed
26203,Left
22305,Left
54138,Stayed
69018,Stayed
16797,Left
52487,Left
45101,Stayed
20777,Stayed
18818,Stayed
29271,Left
10613,Stayed
47793,Left
26398,Stayed
71992,Left
57566,Stayed
66846,Left
45971,Stayed
41823,Stayed
45732,Left
24386,Left
4035,Stayed
10918,Left
70582,Left
10948,Left
11780,Stayed
40237,Left
13142,Stayed
47769,Stayed
45087,Stayed
22052,Stayed
68938,Stayed
43594,Left
68891,Left
7791,Left
63157,Stayed
25146,Left
62907,Left
71819,Left
61169,Stayed
33061,Left
57104,Stayed
43513,Stayed
32418,Left
35974,Stayed
48104,Left
17993,Left
70914,Stayed
20583,Left
11547,Stayed
57727,Left
7603,Stayed
14141,Left
69551,Stayed
51478,Stayed
27068,Left
69101,Stayed
19453,Stayed
37802,Stayed
11690,Stayed
37184,Left
35716,Stayed
14378,Left
63267,Left
62020,Left
61614,Stayed
26741,Stayed
60760,Stayed
61877,Left
21871,Left
20788,Stayed
42365,Left
19161,Stayed
28764,Stayed
56938,Left
16270,Stayed
27948,Left
34793,Left
17783,Stayed
29904,Stayed
60900,Stayed
19242,Stayed
8902,Stayed
2837,Stayed
17479,Stayed
69048,Left
32065,Stayed
44539,Stayed
70040,Stayed
43520,Stayed
33808,Stayed
9209,Stayed
1289,Left
9955,Stayed
34258,Stayed
30316,Stayed
55846,Stayed
35122,Stayed
14088,Stayed
12274,Left
35544,Stayed
50508,Stayed
7025,Stayed
72035,Left
48951,Stayed
53904,Stayed
66917,Left
11083,Stayed
59483,Left
58476,Stayed
15436,Left
31731,Left
42243,Left
45881,Left
34533,Stayed
69079,Stayed
54553,Stayed
66958,Stayed
3419,Stayed
24987,Stayed
24025,Stayed
24177,Left
54965,Stayed
13251,Left
2194,Left
30282,Stayed
46802,Stayed
63277,Stayed
66081,Stayed
10343,Stayed
65746,Left
59756,Left
31719,Stayed
21648,Stayed
15292,Left
9056,Left
11467,Left
15695,Stayed
56771,Left
68060,Stayed
41885,Left
32952,Left
1585,Stayed
37174,Left
31838,Stayed
35581,Stayed
1484,Left
58362,Left
5976,Left
56513,Left
62090,Left
31149,Stayed
20693,Left
8601,Stayed
61723,Left
70657,Left
44848,Left
65613,Left
59807,Stayed
30665,Stayed
54920,Stayed
48113,Stayed
3602,Stayed
28911,Left
70154,Stayed
61989,Stayed
61880,Stayed
22664,Stayed
64121,Stayed
54210,Left
16444,Left
23944,Stayed
52051,Left
44582,Stayed
31305,Stayed
16324,Left
39796,Stayed
74268,Stayed
36118,Stayed
26847,Left
71062,Left
12419,Stayed
1524,Left
54915,Left
14635,Left
60533,Stayed
6743,Stayed
12358,Stayed
58376,Left
17699,Left
52172,Stayed
20173,Left
9622,Left
3345,Stayed
13362,Stayed
14042,Stayed
2681,Left
64823,Left
15714,Left
6269,Stayed
67972,Stayed
58191,Left
60310,Stayed
57019,Stayed
19294,Stayed
57606,Stayed
74471,Stayed
28084,Stayed
4022,Stayed
58143,Stayed
39013,Left
6632,Left
65183,Stayed
65284,Stayed
4209,Left
40389,Left
1175,Left
4901,Stayed
31186,Left
1174,Stayed
23317,Stayed
8364,Stayed
28219,Stayed
70898,Stayed
63946,Stayed
73442,Stayed
68940,Left
73117,Left
67726,Stayed
6526,Stayed
37025,Stayed
17965,Stayed
25594,Stayed
50084,Stayed
49782,Left
58355,Left
72621,Stayed
20852,Left
65137,Stayed
29839,Stayed
57777,Left
22676,Left
48089,Stayed
35966,Left
16871,Stayed
27393,Left
37543,Left
27657,Left
49794,Stayed
27480,Stayed
41729,Left
15515,Left
41378,Stayed
3011,Left
36478,Stayed
60024,Left
36205,Left
21074,Left
50568,Stayed
4246,Left
64296,Left
53668,Stayed
27563,Stayed
27071,Stayed
64734,Left
48840,Stayed
51146,Stayed
54066,Left
73944,Stayed
16696,Stayed
15183,Stayed
44284,Left
64065,Stayed
74463,Left
7707,Stayed
14965,Left
54652,Left
51082,Left
41293,Stayed
65655,Stayed
58674,Stayed
43790,Left
63900,Left
12284,Left
20207,Stayed
1060,Stayed
59666,Left
63068,Stayed
6897,Stayed
32837,Left
71968,Stayed
48420,Left
23717,Left
40873,Left
66188,Left
4654,Left
29727,Stayed
39251,Left
71730,Stayed
8880,Stayed
36005,Stayed
20500,Stayed
56790,Stayed
30830,Left
52304,Stayed
40705,Stayed
24238,Left
38481,Stayed
32393,Left
52940,Stayed
10281,Stayed
6530,Stayed
72975,Left
17123,Stayed
42185,Left
43191,Left
72864,Left
56519,Stayed
17644,Stayed
11332,Stayed
45276,Stayed
73297,Stayed
66566,Left
53199,Left
36217,Stayed
11097,Stayed
24371,Left
23086,Stayed
7468,Left
6759,Stayed
24136,Stayed
65489,Stayed
72096,Stayed
28323,Stayed
60363,Stayed
35460,Stayed
7822,Stayed
6484,Stayed
68654,Left
57112,Left
38875,Left
49821,Stayed
20042,Left
52181,Stayed
18934,Stayed
12103,Left
14077,Stayed
65873,Left
13996,Stayed
9923,Left
64940,Stayed
48632,Left
41730,Left
12066,Stayed
44051,Stayed
2323,Left
375,Stayed
57632,Left
21765,Stayed
51734,Stayed
35857,Stayed
33331,Stayed
20756,Left
60559,Stayed
65397,Left
73198,Left
13632,Left
17031,Left
31643,Left
31299,Left
71616,Stayed
66589,Stayed
25286,Left
20469,Stayed
11853,Left
24522,Stayed
44241,Left
19133,Stayed
65532,Left
47211,Stayed
54030,Left
24014,Stayed
12558,Stayed
70512,Stayed
22378,Stayed
64873,Left
58886,Left
60176,Left
73769,Stayed
4417,Stayed
9843,Left
16394,Stayed
59972,Stayed
11543,Stayed
21596,Left
11941,Left
3714,Left
52761,Stayed
11567,Stayed
73557,Left
46819,Left
69944,Stayed
39229,Stayed
61634,Stayed
4919,Stayed
54980,Stayed
74015,Stayed
44719,Left
59476,Stayed
55687,Stayed
15200,Stayed
70871,Left
26773,Stayed
45176,Stayed
50262,Left
20209,Stayed
62862,Left
48021,Stayed
65850,Stayed
7965,Left
12521,Stayed
34396,Stayed
44358,Stayed
67644,Stayed
13932,Left
22945,Stayed
43091,Stayed
34296,Stayed
5947,Left
70281,Left
73640,Stayed
32929,Stayed
59831,Stayed
59330,Left
15208,Stayed
12784,Left
52900,Stayed
16822,Stayed
73217,Stayed
32756,Stayed
50056,Stayed
50765,Left
730,Stayed
62979,Left
44518,Stayed
15394,Stayed
70176,Stayed
16707,Stayed
41889,Stayed
70431,Stayed
30013,Left
8642,Left
36035,Left
81,Left
27090,Stayed
62757,Left
630,Stayed
56436,Stayed
21446,Stayed
61116,Stayed
875,Stayed
7107,Stayed
12821,Left
6544,Left
73636,Stayed
42664,Left
2219,Stayed
47104,Stayed
4752,Stayed
27368,Stayed
55591,Left
16903,Stayed
66165,Left
56371,Stayed
24656,Stayed
57464,Stayed
31204,Stayed
66611,Left
6166,Left
73062,Stayed
59880,Stayed
64258,Left
70609,Stayed
64217,Stayed
16132,Stayed
12068,Left
12291,Stayed
54924,Stayed
35445,Stayed
13859,Stayed
55430,Left
34356,Stayed
58207,Stayed
63358,Stayed
46335,Stayed
54596,Stayed
18845,Left
25616,Left
21112,Stayed
30381,Left
52217,Left
53384,Stayed
14370,Left
22810,Left
71251,Left
21921,Stayed
40486,Left
51748,Stayed
58520,Stayed
67872,Left
68388,Left
51170,Left
47434,Stayed
1514,Stayed
58394,Left
72668,Stayed
57897,Left
3952,Left
51104,Stayed
40926,Left
42,Left
21476,Left
1645,Left
66887,Left
19717,Stayed
30919,Stayed
65561,Left
44458,Left
32842,Stayed
8050,Stayed
34082,Left
18238,Left
2518,Stayed
32396,Left
1292,Left
56223,Left
14702,Left
22709,Stayed
23973,Left
58129,Stayed
28389,Stayed
51890,Left
68590,Left
17191,Left
41503,Left
31564,Stayed
57489,Stayed
24995,Stayed
52658,Stayed
15923,Stayed
48406,Left
25947,Left
51147,Stayed
11584,Stayed
30232,Left
20459,Stayed
1290,Left
56075,Stayed
57320,Stayed
63052,Stayed
49126,Left
10466,Stayed
68158,Left
17354,Left
829,Stayed
70190,Stayed
17874,Stayed
48838,Left
20226,Stayed
20483,Left
21739,Left
50565,Stayed
50615,Stayed
38622,Left
47270,Stayed
22867,Stayed
32028,Left
37558,Left
42939,Stayed
56080,Left
37379,Left
67781,Stayed
48213,Stayed
60598,Left
68603,Left
26450,Left
63420,Stayed
18851,Left
36897,Left
59513,Left
38269,Stayed
3428,Left
9299,Stayed
19520,Stayed
40828,Stayed
46289,Stayed
3283,Left
28102,Left
70704,Left
68958,Stayed
1995,Left
36230,Stayed
8232,Left
34972,Stayed
61947,Left
73273,Left
59971,Stayed
72003,Left
35583,Left
29882,Stayed
49603,Stayed
3119,Stayed
64089,Stayed
73080,Left
66127,Stayed
38297,Left
25019,Stayed
24621,Left
73856,Stayed
33991,Stayed
33204,Stayed
46313,Left
41036,Stayed
14166,Stayed
60227,Left
42492,Stayed
25914,Left
37239,Stayed
61898,Stayed
71525,Left
50035,Stayed
64458,Left
14132,Stayed
26900,Left
15023,Stayed
25487,Left
11120,Stayed
37928,Stayed
33457,Left
37986,Stayed
40396,Left
70807,Stayed
8365,Left
11114,Left
41118,Stayed
22653,Stayed
33254,Stayed
52076,Stayed
12800,Left
71250,Left
40522,Left
67325,Left
22326,Left
39037,Stayed
24696,Stayed
3934,Stayed
50319,Stayed
66138,Stayed
12619,Left
49375,Left
35493,Stayed
68374,Stayed
2211,Left
73380,Left
57290,Stayed
48185,Stayed
58495,Stayed
14318,Left
20624,Stayed
54563,Stayed
56137,Left
16759,Left
7687,Left
43855,Stayed
67711,Stayed
41310,Left
35744,Stayed
17806,Left
13541,Left
41903,Stayed
34243,Stayed
48177,Left
45975,Left
6096,Left
41028,Stayed
44032,Left
73631,Stayed
32439,Left
15510,Left
34409,Stayed
68030,Left
35749,Left
32722,Stayed
72152,Stayed
15579,Left
50039,Stayed
42683,Left
13536,Stayed
19498,Left
45006,Left
60206,Stayed
73235,Stayed
31574,Stayed
48468,Stayed
38379,Stayed
25161,Stayed
4173,Stayed
54998,Left
7244,Left
41220,Left
42847,Stayed
69557,Stayed
71020,Stayed
34540,Left
31730,Stayed
61954,Stayed
73854,Stayed
46067,Left
22966,Stayed
44626,Stayed
43296,Stayed
59262,Left
61678,Left
29700,Stayed
44781,Stayed
64035,Stayed
6200,Stayed
61020,Stayed
63934,Left
4254,Stayed
48103,Left
74109,Stayed
46553,Stayed
35613,Stayed
36639,Left
15253,Stayed
26052,Left
14349,Stayed
24421,Stayed
13,Left
42364,Stayed
33988,Left
1530,Stayed
21462,Left
40308,Stayed
18989,Stayed
14216,Stayed
21271,Left
38901,Stayed
5956,Left
40065,Left
16265,Stayed
14277,Left
62011,Stayed
53100,Stayed
36051,Left
22087,Stayed
55728,Left
72337,Stayed
54386,Stayed
16905,Left
21004,Stayed
21809,Left
45943,Stayed
48673,Left
19502,Left
42072,Stayed
73794,Stayed
22998,Stayed
57608,Left
2972,Left
31212,Stayed
12946,Stayed
31210,Stayed
7699,Left
58639,Left
21239,Left
53583,Stayed
64650,Stayed
9265,Stayed
20316,Stayed
12163,Left
41570,Stayed
67794,Left
72785,Stayed
43365,Stayed
63555,Stayed
38202,Left
2096,Stayed
35029,Left
5928,Left
58431,Stayed
38952,Stayed
32141,Stayed
65701,Left
1867,Stayed
35647,Stayed
41480,Left
51648,Left
6977,Left
30367,Left
35620,Stayed
15276,Left
11804,Left
26909,Stayed
38071,Stayed
51309,Left
25245,Stayed
58965,Stayed
15855,Stayed
39801,Stayed
3432,Stayed
18237,Stayed
60937,Stayed
47956,Stayed
20580,Stayed
10470,Left
14730,Stayed
62968,Stayed
20899,Stayed
32867,Left
25253,Stayed
61429,Stayed
63278,Left
53549,Left
72317,Stayed
27268,Stayed
71480,Left
1603,Left
60447,Stayed
65785,Stayed
35065,Left
48511,Stayed
48871,Stayed
20263,Left
46501,Left
42600,Left
55218,Stayed
61782,Stayed
19864,Stayed
30915,Stayed
39573,Left
16810,Stayed
71169,Left
32498,Left
59234,Stayed
71608,Left
51396,Left
21689,Stayed
19834,Stayed
39661,Left
28664,Stayed
58060,Left
20480,Stayed
4096,Left
25127,Stayed
17396,Left
55602,Stayed
32466,Stayed
314,Stayed
41217,Left
29646,Left
47521,Stayed
40528,Left
50295,Stayed
16054,Stayed
31273,Stayed
45963,Stayed
42645,Left
52311,Stayed
48967,Stayed
18315,Stayed
60399,Stayed
14535,Left
39746,Left
67384,Left
2785,Stayed
54989,Left
29583,Left
1752,Left
45983,Stayed
49187,Left
54586,Left
62976,Left
48548,Left
67044,Stayed
33383,Stayed
46189,Stayed
52184,Left
23152,Stayed
440,Stayed
54683,Left
46568,Left
63661,Left
11235,Left
61932,Left
59114,Left
51915,Stayed
19812,Left
34927,Left
66965,Left
69589,Stayed
71903,Left
37734,Stayed
14595,Left
28046,Stayed
67244,Stayed
30718,Left
14279,Left
68194,Stayed
10521,Left
49464,Stayed
59282,Stayed
57275,Stayed
53761,Stayed
58552,Stayed
6520,Stayed
48008,Left
29525,Stayed
13048,Left
11311,Stayed
63072,Left
61219,Stayed
37774,Left
42228,Left
16874,Left
66365,Left
31699,Left
26455,Left
51522,Left
67441,Left
71401,Left
29506,Stayed
53955,Stayed
17381,Stayed
40370,Stayed
37183,Stayed
13374,Left
52661,Stayed
6145,Left
22600,Stayed
70953,Left
7423,Left
68329,Stayed
30036,Stayed
12595,Stayed
46631,Left
63874,Stayed
429,Left
15521,Stayed
67587,Left
29858,Stayed
50075,Stayed
51470,Stayed
68024,Stayed
71013,Stayed
25771,Left
32387,Stayed
66425,Stayed
52392,Left
45880,Stayed
30618,Stayed
53841,Stayed
4670,Stayed
15865,Stayed
70228,Left
53724,Stayed
4108,Left
14209,Stayed
36141,Stayed
34750,Stayed
48423,Stayed
26515,Left
46522,Left
36690,Stayed
29569,Stayed
31905,Left
61718,Stayed
66597,Stayed
28930,Stayed
50171,Stayed
48500,Left
35807,Stayed
28825,Stayed
18665,Left
3830,Left
22222,Stayed
19710,Left
72263,Left
73209,Stayed
4787,Stayed
38409,Stayed
36059,Stayed
15398,Stayed
60870,Stayed
30011,Left
48029,Stayed
49277,Stayed
72227,Stayed
73575,Left
59129,Left
13576,Stayed
59484,Left
69448,Left
38217,Stayed
13981,Left
72318,Left
22520,Stayed
9159,Left
41854,Stayed
62493,Stayed
49237,Left
13123,Stayed
43339,Stayed
68257,Left
50859,Left
16197,Stayed
66038,Stayed
61962,Stayed
35697,Left
18653,Left
874,Left
17253,Left
27486,Stayed
16671,Left
72196,Left
65329,Stayed
56995,Stayed
50634,Stayed
25448,Left
65300,Stayed
38225,Stayed
51849,Left
4982,Left
20697,Left
7326,Left
74086,Stayed
55545,Left
44394,Stayed
6391,Left
34293,Left
3977,Left
57815,Stayed
3117,Stayed
32509,Left
22625,Left
42375,Stayed
18426,Stayed
17181,Left
35281,Left
14935,Left
19154,Left
14024,Stayed
61282,Stayed
73529,Stayed
23894,Stayed
13558,Stayed
23544,Stayed
4830,Left
69141,Left
63559,Stayed
38275,Stayed
44432,Stayed
31570,Left
61820,Stayed
32944,Stayed
33568,Stayed
6498,Left
60712,Stayed
41890,Stayed
64583,Stayed
33112,Left
18251,Left
17368,Left
35888,Stayed
39295,Stayed
20569,Stayed
11462,Stayed
37955,Stayed
34801,Stayed
36816,Left
61363,Left
2868,Left
15277,Stayed
6298,Left
53031,Stayed
30664,Stayed
55567,Stayed
31904,Stayed
42921,Left
45011,Stayed
20507,Left
58846,Stayed
29507,Left
66328,Left
24914,Stayed
44275,Left
21233,Stayed
3180,Left
62132,Left
42296,Left
57309,Stayed
3914,Left
26232,Left
20276,Left
10242,Left
966,Stayed
45513,Stayed
41916,Stayed
13460,Left
35480,Stayed
60953,Stayed
25066,Stayed
60880,Stayed
62842,Left
927,Left
69228,Left
2642,Stayed
24951,Stayed
36767,Stayed
29567,Left
69189,Stayed
9583,Stayed
7396,Stayed
61455,Left
3474,Stayed
32190,Stayed
15767,Left
11836,Stayed
11944,Left
41688,Stayed
28090,Left
48305,Stayed
11981,Stayed
47829,Left
33487,Left
955,Stayed
41203,Left
6920,Stayed
35107,Left
6873,Stayed
54988,Stayed
47726,Left
73645,Left
71019,Left
53966,Stayed
30300,Stayed
61433,Stayed
70523,Left
70574,Left
38146,Stayed
50653,Left
21770,Stayed
45556,Left
44715,Stayed
70220,Left
68199,Stayed
70922,Stayed
6071,Left
36360,Left
35477,Stayed
9872,Stayed
38961,Stayed
29625,Stayed
19784,Stayed
23586,Stayed
74245,Stayed
54126,Left
12336,Stayed
54247,Left
32198,Left
46917,Left
64853,Stayed
63132,Stayed
26333,Stayed
10577,Stayed
46885,Left
7616,Stayed
49619,Stayed
40927,Stayed
7391,Stayed
53264,Stayed
15484,Stayed
11646,Stayed
67863,Stayed
28746,Left
52047,Left
14001,Stayed
64470,Left
6598,Left
53339,Stayed
35155,Left
9794,Left
17038,Stayed
15715,Stayed
23812,Left
9385,Left
44861,Stayed
42117,Stayed
10128,Stayed
28827,Stayed
47640,Stayed
6552,Left
22200,Stayed
31373,Stayed
49067,Stayed
33930,Stayed
32799,Stayed
16413,Stayed
12509,Stayed
55899,Stayed
30469,Stayed
45360,Stayed
60623,Stayed
43514,Stayed
18603,Left
5780,Stayed
66409,Left
56256,Stayed
36067,Left
10409,Stayed
21851,Left
21082,Stayed
73646,Stayed
51110,Stayed
64459,Left
20062,Left
32839,Left
27226,Left
43888,Stayed
70207,Left
62130,Stayed
33852,Stayed
46343,Left
40989,Stayed
59948,Stayed
47713,Left
71640,Stayed
29314,Left
27301,Stayed
69887,Stayed
37798,Left
32245,Stayed
14609,Stayed
53055,Stayed
48503,Left
71468,Stayed
55054,Stayed
22022,Stayed
51652,Stayed
47080,Stayed
39304,Stayed
4781,Stayed
7340,Left
48611,Left
18029,Left
1411,Stayed
10987,Stayed
68408,Left
4188,Left
37029,Left
33017,Stayed
7983,Left
63247,Stayed
13944,Stayed
46597,Left
29511,Left
60299,Left
64193,Stayed
38404,Stayed
38804,Stayed
27631,Stayed
41467,Left
57148,Stayed
48596,Stayed
70238,Stayed
23620,Stayed
4049,Left
10304,Stayed
26133,Stayed
25972,Stayed
33535,Stayed
15976,Left
31266,Left
21724,Stayed
19640,Left
34565,Left
12234,Stayed
10574,Left
25710,Stayed
34464,Left
39807,Left
27233,Left
26020,Stayed
14305,Stayed
57236,Left
52296,Left
61651,Stayed
29790,Stayed
72076,Stayed
40547,Stayed
932,Stayed
31181,Stayed
29065,Left
13672,Stayed
28906,Stayed
62096,Left
19275,Stayed
53763,Left
66511,Stayed
34938,Left
46297,Left
34650,Left
51363,Left
71009,Stayed
32410,Stayed
35497,Stayed
55296,Stayed
32630,Stayed
67756,Stayed
17527,Stayed
23434,Left
2606,Left
28446,Left
54095,Stayed
68356,Stayed
49111,Stayed
63855,Stayed
4501,Left
51257,Left
5368,Stayed
71287,Stayed
72190,Stayed
60212,Stayed
38081,Left
59751,Left
9790,Left
22109,Stayed
15119,Left
53675,Stayed
52609,Left
25416,Left
68645,Stayed
27292,Stayed
55452,Left
46195,Stayed
34260,Left
31333,Stayed
59848,Stayed
19219,Left
58768,Stayed
2146,Stayed
18480,Stayed
13946,Left
40320,Left
21852,Stayed
41437,Left
25125,Stayed
11717,Stayed
23270,Stayed
60678,Stayed
49419,Left
42122,Stayed
2315,Left
44762,Stayed
72604,Left
19664,Left
13864,Stayed
4169,Left
63517,Stayed
43876,Stayed
9977,Left
2234,Stayed
21791,Left
29510,Left
64253,Left
33682,Left
31199,Stayed
25768,Left
33049,Left
65967,Stayed
65037,Stayed
3084,Stayed
73242,Left
71828,Stayed
50739,Stayed
55705,Stayed
68192,Stayed
41583,Stayed
57417,Stayed
21213,Stayed
53881,Left
72891,Stayed
59061,Stayed
67539,Left
22827,Stayed
51472,Stayed
68022,Stayed
24041,Left
68494,Stayed
73962,Left
53843,Left
32132,Stayed
69006,Stayed
21026,Stayed
67720,Left
61979,Left
17137,Left
29887,Stayed
31081,Stayed
34948,Stayed
69445,Stayed
30813,Left
67577,Stayed
110,Left
61187,Stayed
22039,Left
42182,Stayed
6992,Stayed
28525,Stayed
60070,Stayed
68882,Left
32274,Left
43712,Stayed
63652,Left
55024,Stayed
52316,Left
6991,Stayed
60800,Stayed
70399,Stayed
1297,Stayed
71240,Left
30259,Stayed
64000,Stayed
12631,Left
41500,Stayed
58080,Stayed
40723,Stayed
72174,Left
62357,Left
59160,Left
222,Stayed
72873,Stayed
42350,Left
55200,Left
4581,Left
32412,Left
57334,Left
65858,Stayed
64933,Stayed
65633,Left
35382,Left
42094,Stayed
16813,Left
71234,Left
7202,Stayed
34139,Left
67336,Left
40590,Stayed
68246,Stayed
67311,Left
56317,Left
62190,Left
73673,Left
13936,Stayed
50250,Stayed
70432,Left
12534,Stayed
19270,Left
53065,Left
26689,Left
59674,Stayed
28465,Stayed
65805,Stayed
2073,Stayed
37408,Stayed
1957,Stayed
13652,Stayed
18388,Left
57957,Left
21134,Stayed
2916,Stayed
30164,Stayed
19856,Stayed
53191,Left
47601,Stayed
58057,Left
48100,Left
59542,Left
57870,Stayed
45305,Left
51385,Left
57315,Stayed
22802,Stayed
43577,Left
49799,Stayed
52192,Left
35943,Stayed
69955,Stayed
38825,Stayed
34719,Stayed
72599,Stayed
26117,Stayed
30547,Left
62473,Stayed
52241,Stayed
38466,Left
50942,Stayed
28853,Left
34587,Left
70955,Stayed
16090,Stayed
59342,Stayed
61811,Left
43707,Left
69344,Stayed
70536,Stayed
26819,Left
10603,Stayed
3429,Stayed
28752,Stayed
67697,Stayed
58564,Left
23304,Stayed
17390,Left
39815,Left
67530,Stayed
13973,Stayed
64136,Left
55551,Stayed
41609,Left
4978,Stayed
38877,Left
21001,Stayed
67194,Left
40481,Stayed
67256,Stayed
4520,Left
8248,Stayed
63775,Stayed
63497,Left
62209,Left
19247,Left
7206,Left
4880,Left
30513,Stayed
28166,Stayed
65214,Stayed
63592,Left
17150,Stayed
4052,Stayed
11257,Stayed
60672,Stayed
31027,Left
13813,Left
71566,Stayed
9204,Left
61260,Stayed
37036,Left
2900,Left
15664,Left
69136,Stayed
5229,Left
50557,Stayed
54953,Stayed
28617,Stayed
40406,Stayed
45632,Stayed
44082,Left
27784,Left
44326,Stayed
45281,Left
30187,Left
68201,Stayed
68371,Stayed
61909,Stayed
51000,Left
30390,Stayed
32788,Left
62546,Left
60910,Stayed
59579,Stayed
63022,Stayed
27271,Stayed
44727,Stayed
69824,Left
55945,Stayed
40818,Left
46358,Stayed
22202,Left
52474,Left
3571,Left
58555,Stayed
38874,Stayed
2956,Left
55336,Stayed
42335,Left
8122,Left
16112,Left
69560,Left
43116,Stayed
23390,Left
29208,Stayed
9595,Left
68983,Stayed
17835,Stayed
58375,Left
32343,Left
72694,Stayed
61165,Stayed
18819,Stayed
24474,Left
28593,Stayed
71538,Left
63275,Stayed
41868,Stayed
17090,Stayed
51976,Stayed
70434,Left
54403,Stayed
69744,Stayed
59337,Left
44763,Left
28840,Stayed
50821,Left
46887,Stayed
42888,Left
10181,Stayed
5659,Left
47312,Left
25997,Left
8515,Left
33079,Stayed
453,Stayed
43038,Stayed
10841,Left
63968,Left
53716,Left
57863,Left
36922,Left
66222,Left
58025,Stayed
33665,Left
431,Left
28579,Stayed
22783,Stayed
57361,Stayed
8197,Stayed
9995,Left
49783,Left
9795,Stayed
29801,Stayed
40261,Stayed
31815,Left
13725,Stayed
11266,Left
69996,Stayed
63348,Stayed
40266,Left
34576,Left
53695,Left
42816,Stayed
37308,Left
269,Left
9481,Stayed
49911,Left
45325,Stayed
63158,Left
40969,Stayed
5195,Left
13469,Stayed
43128,Left
9511,Stayed
47494,Stayed
23210,Left
8669,Left
60770,Left
4449,Left
65906,Stayed
33795,Stayed
69009,Stayed
61367,Left
69568,Stayed
21946,Left
54871,Stayed
30439,Stayed
9632,Left
34984,Stayed
66612,Stayed
64235,Stayed
38168,Left
29562,Stayed
9627,Left
25816,Left
20475,Stayed
60650,Left
39203,Left
39775,Left
42261,Stayed
35232,Left
72316,Left
24036,Left
53697,Left
42164,Left
10431,Stayed
44874,Left
4087,Stayed
33494,Stayed
20067,Left
74260,Stayed
70297,Stayed
62704,Stayed
59215,Stayed
48987,Stayed
4005,Left
35923,Stayed
2508,Stayed
71891,Stayed
28620,Stayed
19829,Left
32031,Stayed
37087,Left
31518,Left
10928,Left
44665,Left
24264,Stayed
40863,Left
64991,Stayed
65224,Left
1046,Left
12457,Stayed
38538,Left
51625,Stayed
48854,Stayed
65318,Left
13663,Stayed
11734,Stayed
30815,Left
3836,Left
61576,Left
9958,Left
68887,Left
28333,Left
53938,Left
61592,Left
34837,Stayed
1622,Stayed
20907,Left
9607,Stayed
17445,Left
6528,Left
12869,Stayed
24258,Stayed
25071,Stayed
20407,Stayed
56751,Left
